ARRGA	Rio Grande	ARG	-53.8	-67.75	0.3
ARROS	Rosario	ARG	-32.95	-60.6	0.3
ARSAE	San Antonio Este	ARG	-40.8166666666667	-64.9	0.3
ARULA	San Julian	ARG	-49.3	-67.7166666666667	0.3
ARSLO	San Lorenzo-San Martin	ARG	-32.75	-60.6666666666667	0.3
ARSNS	San Nicolas	ARG	-33.5	-60.0333333333333	0.3
ARXPD	San Pedro	ARG	-33.7	-59.65	0.3
ARSSN	San Sebastian Bay	ARG	-53.3166666666667	-68.35	0.3
ARRZA	Santa Cruz	ARG	-50.0166666666667	-68.4166666666667	0.3
ARSFN	Santa Fe	ARG	-31.65	-60.7	0.3
ARUSH	Ushuaia	ARG	-54.8166666666667	-68.3	0.3
ARVCN	Villa Constitucion	ARG	-33.3	-60.3333333333333	0.3
ARZAE	Zarate	ARG	-34.15	-59.0833333333333	0.3
AWBAR	Barcadera	ABW	12.4833333333333	-69.9833333333333	0.3
AWORJ	Oranjestad	ABW	12.5166666666667	-69.9833333333333	0.3
AWSNL	San Nicolas	ABW	12.4333333333333	-69.9166666666667	0.3
AUABP	Abbot Point	AUS	-19.85	148.066666666667	0.3
AUPAE	Adelaide	AUS	-34.85	138.5	0.3
AUALH	Albany	AUS	-35.0333333333333	117.883333333333	0.3
AUARD	Ardrossan	AUS	-34.4333333333333	137.916666666667	0.3
AUBAH	Ballast Head	AUS	-35.75	137.8	0.3
AUBWB	Barrow Island	AUS	-20.8	115.55	0.3
AUBYP	Beauty Point Harbour	AUS	-41.4333333333333	146.766666666667	0.3
AUBEL	Bell Bay	AUS	-41.05	146.766666666667	0.3
AUBTB	Botany Bay	AUS	-34	151.233333333333	0.3
AUZBO	Bowen	AUS	-20.0166666666667	148.25	0.3
AUBNE	Brisbane	AUS	-27.3833333333333	153.166666666667	0.3
AUBME	Broome	AUS	-17.9666666666667	122.233333333333	0.3
AUBUY	Bunbury	AUS	-33.3166666666667	115.633333333333	0.3
AUBDB	Bundaberg	AUS	-24.7666666666667	152.383333333333	0.3
AUBWT	Burnie	AUS	-41.05	145.916666666667	0.3
AUBUS	Busselton	AUS	-33.6333333333333	115.333333333333	0.3
AUCNS	Cairns	AUS	-16.9166666666667	145.783333333333	0.3
AUCCU	Cape Cuvier	AUS	-24.2166666666667	113.383333333333	0.3
AUCQP	Cape Flattery	AUS	-14.9166666666667	145.333333333333	0.3
AUCVQ	Carnarvon	AUS	-24.8666666666667	113.616666666667	0.3
AUCHB	Catherine Hill Bay	AUS	-33.1666666666667	151.633333333333	0.3
AUCHV	Challis Venture Terminal	AUS	-12.1166666666667	125.016666666667	0.3
AUCFS	Coffs Harbour	AUS	-30.3	153.166666666667	0.3
AUCTN	Cooktown	AUS	-15.4666666666667	145.25	0.3
AUCOP	Cossack Pioneer Terminal	AUS	-19.5833333333333	116.45	0.3
AUDAM	Dampier	AUS	-20.35	116.85	0.3
AUDRW	Darwin	AUS	-12.4666666666667	130.85	0.3
AUQDN	Eden	AUS	-37.0666666666667	149.916666666667	0.3
AUEPR	Esperance	AUS	-33.8666666666667	121.883333333333	0.3
AUPEX	Exmouth	AUS	-22.3333333333333	114.166666666667	0.3
AUFIS	Fisherman Islands	AUS	-27.45	153.066666666667	0.3
AUFRE	Fremantle	AUS	-32.05	115.733333333333	0.3
AUGEX	Geelong	AUS	-38.15	144.366666666667	0.3
AUGEE	George Town	AUS	-41.4333333333333	146.766666666667	0.3
AUGET	Geraldton	AUS	-28.7666666666667	114.6	0.3
AUGLT	Gladstone	AUS	-23.85	151.25	0.3
AUGLL	Glebe Island	AUS	-33.8333333333333	151.283333333333	0.3
AUGOV	Gove	AUS	-12.2	136.666666666667	0.3
AUGRV	Griffin Venture Terminal	AUS	-21.2166666666667	114.633333333333	0.3
AUGTE	Groote Eylandt	AUS	-13.8666666666667	136.383333333333	0.3
AUWEP	Hastings	AUS	-38.3	145.216666666667	0.3
AUHPT	Hay Point	AUS	-21.2666666666667	149.316666666667	0.3
AUHBA	Hobart	AUS	-42.8833333333333	147.333333333333	0.3
AUIFL	Innisfail	AUS	-17.5333333333333	146.033333333333	0.3
AUJOV	Jabiru Marine Terminal	AUS	-11.9166666666667	125	0.3
AUKRB	Karumba	AUS	-17.4666666666667	140.833333333333	0.3
AUKGC	Kingscote	AUS	-35.65	137.65	0.3
AUKLP	Klein Point	AUS	-34.9666666666667	137.766666666667	0.3
AUKOI	Koolan Island	AUS	-16.1333333333333	123.633333333333	0.3
AUKUR	Kurnell	AUS	-34.0333333333333	151.233333333333	0.3
AUKWI	Kwinana	AUS	-32.2333333333333	115.75	0.3
AULST	Launceston	AUS	-41.4333333333333	146.766666666667	0.3
AULUC	Lucinda	AUS	-18.5333333333333	146.333333333333	0.3
AUMKY	Mackay	AUS	-21.1	149.233333333333	0.3
AUMBH	Maryborough	AUS	-25.3	152.9	0.3
AUMEL	Melbourne	AUS	-37.8666666666667	144.916666666667	0.3
AUMIB	Milner Bay	AUS	-13.8666666666667	136.383333333333	0.3
AUMOO	Mourilyan	AUS	-17.6	146.133333333333	0.3
AUNTL	Newcastle	AUS	-32.9166666666667	151.783333333333	0.3
AUPEA	Penneshaw	AUS	-35.7166666666667	137.95	0.3
AUPER	Perth	AUS	-31.9666666666667	115.816666666667	0.3
AUPTL	Port Alma	AUS	-23.5833333333333	150.866666666667	0.3
AUPUG	Port Augusta	AUS	-32.5	137.45	0.3
AUPBY	Port Bonython	AUS	-33.0166666666667	137.766666666667	0.3
AUPBT	Port Botany	AUS	-34	151.233333333333	0.3
AUPGI	Port Giles	AUS	-35.0333333333333	137.766666666667	0.3
AUPHE	Port Hedland	AUS	-20.3166666666667	118.566666666667	0.3
AUPHU	Port Huon	AUS	-43.1666666666667	146.966666666667	0.3
AUPJK	Port Jackson	AUS	-33.8333333333333	151.283333333333	0.3
AUPKL	Port Kembla	AUS	-34.4666666666667	150.9	0.3
AUPLA	Port Latta	AUS	-40.85	145.383333333333	0.3
AUPLO	Port Lincoln	AUS	-34.7333333333333	135.866666666667	0.3
AUPPI	Port Pirie	AUS	-33.1666666666667	138.033333333333	0.3
AUPST	Port Stanvac	AUS	-35.1	138.466666666667	0.3
AUPWL	Port Walcott	AUS	-20.6166666666667	117.183333333333	0.3
AUPTJ	Portland	AUS	-38.3333333333333	141.616666666667	0.3
AUPRB	Proper Bay	AUS	-34.7666666666667	135.9	0.3
AURAB	Rapid Bay	AUS	-35.5333333333333	138.2	0.3
AURDN	Risdon	AUS	-42.85	147.316666666667	0.3
